"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
6.324735070E-1,1.212293804E-1,-5.214357376E-2,9.479141235E-2,1.624836201E-1
6.375112150E-1,6.048054993E-2,-3.452205658E-2,1.364994049E-1,1.532375830E-1
6.425488710E-1,-2.551922202E-2,-1.182889938E-2,2.437891960E-1,2.454064499E-1
6.475865800E-1,-9.152299166E-2,2.081298828E-2,2.449707985E-1,2.623362929E-1
6.526242360E-1,-1.377393901E-1,4.671907425E-2,2.429924011E-1,2.831962544E-1
6.576619440E-1,-1.788379252E-1,-1.499128342E-2,2.120132446E-1,2.777721332E-1
6.626996000E-1,-1.436899006E-1,-3.554153442E-2,1.097245216E-1,1.842537893E-1
6.677373090E-1,-1.232243478E-1,-9.138536453E-2,2.472591400E-2,1.553927140E-1
6.727749650E-1,-1.290553808E-2,-8.513927460E-2,-7.369184494E-2,1.133390357E-1
6.778126730E-1,6.533281505E-2,-1.052646637E-1,-1.188302040E-1,1.716672465E-1
6.828503820E-1,1.283041686E-1,-1.206750870E-1,-8.976888657E-2,1.976939283E-1
6.878880380E-1,2.048394382E-1,-1.528487206E-1,-9.624242783E-2,2.731016875E-1
6.929257460E-1,2.401709557E-1,-1.184973717E-1,-4.780578613E-2,2.720461509E-1
6.979634020E-1,2.442181408E-1,-1.179018021E-1,-2.561712265E-2,2.723959842E-1
7.030011110E-1,1.840912551E-1,-1.341032982E-1,-1.034259796E-3,2.277594224E-1
7.080387670E-1,1.292439401E-1,-1.408433914E-1,3.541851044E-2,1.944102051E-1
7.130764750E-1,5.587512255E-2,-1.665167809E-1,5.257177353E-2,1.833402820E-1
7.181141320E-1,-2.633675933E-3,-2.226867676E-1,9.551382065E-2,2.423204957E-1
7.231518400E-1,-6.520491838E-2,-3.233184814E-1,1.236495972E-1,3.522438711E-1
7.281894960E-1,-9.611938894E-2,-4.654965401E-1,1.440219879E-1,4.966571239E-1
7.332272050E-1,-9.080861509E-2,-6.463837624E-1,1.921739578E-1,6.804329525E-1
7.382648610E-1,-9.650990367E-3,-8.369784355E-1,3.056197166E-1,8.910833038E-1
7.433025690E-1,6.113277376E-2,-1.091669559E0,3.720688820E-1,1.154952335E0
7.483402250E-1,1.433333009E-1,-1.402873516E0,3.421611786E-1,1.451093660E0
7.533779340E-1,1.562254429E-1,-1.832217693E0,2.670016289E-1,1.858149061E0
7.584156420E-1,1.780209690E-1,-2.244444847E0,7.220888138E-2,2.252651384E0
7.634532980E-1,-1.957796514E-2,-2.782882214E0,4.214620590E-2,2.783270201E0
7.684910070E-1,-3.949058354E-1,-3.489970446E0,9.557676315E-2,3.513542265E0
7.735296520E-1,-8.751534224E-1,-4.338422775E0,-3.662228584E-1,4.440937387E0
7.785663190E-1,-8.947201371E-1,-5.002647400E0,7.582569122E-2,5.082593301E0
7.836040270E-1,-6.028156877E-1,-5.490612984E0,1.015347481E0,5.616150657E0
7.886417360E-1,-2.755922079E-1,-5.913369179E0,1.388720512E0,6.080495931E0
7.936793920E-1,-2.788482308E-1,-6.447004795E0,5.788083076E-1,6.478938665E0
7.987171000E-1,-2.927098274E-1,-6.830055237E0,2.592167854E-1,6.841237236E0
8.037547570E-1,3.632713854E-2,-6.779842377E0,-3.729033470E-1,6.790186980E0
8.087924650E-1,4.437528551E-2,-6.710908890E0,9.275960922E-2,6.711696629E0
8.138301210E-1,6.550967693E-3,-6.606266499E0,5.736012459E-1,6.631124969E0
8.188678300E-1,3.424941003E-2,-6.518043041E0,8.385691643E-1,6.571853342E0
8.239054860E-1,3.626506031E-2,-6.395933151E0,9.532694817E-1,6.466683751E0
8.289431940E-1,3.503809869E-2,-6.301683903E0,1.325341225E0,6.439641065E0
8.339808500E-1,5.771547556E-3,-6.182367802E0,2.026689529E0,6.506087564E0
8.390185590E-1,-3.640013933E-2,-6.021214962E0,2.748317242E0,6.618882251E0
8.440562670E-1,-4.711467028E-2,-5.894350529E0,3.178457737E0,6.696878492E0
8.490939230E-1,-6.397461891E-2,-5.751405716E0,3.254841328E0,6.608838970E0
8.541316320E-1,-4.042524099E-2,-5.620822430E0,3.015485764E0,6.378748574E0
8.591692880E-1,-1.642206311E-2,-5.504876137E0,2.707684040E0,6.134776591E0
8.642069960E-1,-9.314954281E-3,-5.360684872E0,2.577219963E0,5.948032599E0
8.692446520E-1,-5.814030766E-3,-5.226553917E0,2.575736046E0,5.826775766E0
8.742823610E-1,-1.292172074E-2,-5.109662533E0,2.474386692E0,5.677271147E0
8.793200170E-1,-1.063263416E-2,-4.924370766E0,2.340822220E0,5.452429656E0
