"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
1.129154645E0,-9.119151533E-2,-1.823747516E0,1.005780220E0,2.084697759E0
1.134192561E0,-7.004366070E-2,-1.772431612E0,9.010686874E-1,1.989558924E0
1.139230478E0,-7.034774870E-2,-1.766116738E0,7.795410156E-1,1.931787083E0
1.144268342E0,-6.112109870E-2,-1.719530106E0,6.462583542E-1,1.837979715E0
1.149306259E0,-5.442577600E-2,-1.693348646E0,4.754638672E-1,1.759675451E0
1.154344176E0,-6.196246296E-2,-1.698242545E0,3.485040665E-1,1.734739800E0
1.159382040E0,-5.315797776E-2,-1.682395339E0,2.043590546E-1,1.695595020E0
1.164419957E0,-7.320893556E-2,-1.688189864E0,1.206226349E-1,1.694076263E0
1.169457874E0,-5.989487469E-2,-1.678374171E0,2.807998657E-2,1.679677273E0
1.174495738E0,-4.878911376E-2,-1.665556192E0,-7.314300537E-2,1.667875207E0
1.179533655E0,-6.111121178E-2,-1.614295602E0,-1.043224335E-1,1.618816864E0
1.184571572E0,-5.162359774E-2,-1.579379082E0,-6.105518341E-2,1.581401598E0
1.189609488E0,-6.369674206E-2,-1.502967358E0,3.477764130E-2,1.504718458E0
1.194647353E0,-4.728373140E-2,-1.443852901E0,1.756248474E-1,1.455263220E0
1.199685270E0,-4.272960126E-2,-1.381762266E0,2.347669601E-1,1.402215499E0
1.204723186E0,-4.492757469E-2,-1.306219935E0,3.387508392E-1,1.350178187E0
1.209761051E0,-2.532860637E-2,-1.221154928E0,4.753532410E-1,1.310656935E0
1.214798967E0,-2.491283417E-2,-1.152255416E0,6.372356415E-1,1.316959550E0
1.219836884E0,-2.722962201E-2,-1.087225199E0,7.646999359E-1,1.329498431E0
1.224874801E0,-1.789654791E-2,-1.040399313E0,8.317232132E-1,1.332109050E0
1.229912665E0,-1.089410484E-2,-9.810567498E-1,8.267326355E-1,1.282995666E0
1.234950582E0,-1.805669069E-2,-9.576340318E-1,7.787752151E-1,1.234455272E0
1.239988499E0,-6.231218576E-3,-9.136241674E-1,7.215566635E-1,1.164213024E0
1.245026363E0,-1.871189475E-2,-8.643099666E-1,6.242580414E-1,1.066339512E0
1.250064280E0,-9.945809841E-3,-8.438681960E-1,4.275293350E-1,9.460411110E-1
1.255102197E0,-1.527255774E-2,-7.980661392E-1,2.534360886E-1,8.374799488E-1
1.260140113E0,-1.042440534E-3,-7.750880122E-1,8.998203278E-2,7.802943545E-1
1.265177978E0,-3.130316734E-3,-7.320791483E-1,4.917430878E-2,7.337355047E-1
1.270215895E0,6.964817643E-3,-6.474542022E-1,8.517646790E-2,6.530700447E-1
1.275253811E0,5.226254463E-3,-6.020910740E-1,1.284799576E-1,6.156688027E-1
1.280291676E0,1.388862729E-3,-5.235790014E-1,2.719783783E-1,5.900077440E-1
1.285329592E0,2.398741245E-2,-4.495685697E-1,4.222316742E-1,6.172251465E-1
1.290367509E0,2.972145379E-2,-3.626843691E-1,5.863332748E-1,6.900797241E-1
1.295405426E0,3.770391643E-2,-2.839810848E-1,7.666044235E-1,8.183820526E-1
1.300443290E0,3.618896008E-2,-1.916283965E-1,8.318347931E-1,8.543887910E-1
1.305481207E0,4.187622666E-2,-1.332449913E-1,8.778896332E-1,8.889308489E-1
1.310519124E0,5.929656327E-2,-6.830337644E-2,8.977375031E-1,9.022826930E-1
1.315556988E0,6.936001778E-2,-6.786614656E-3,8.295307159E-1,8.324530491E-1
1.320594905E0,7.931353152E-2,2.934470773E-2,7.094249725E-1,7.144477166E-1
1.325632822E0,7.741364837E-2,7.771089673E-2,5.519638062E-1,5.627574075E-1
1.330670686E0,6.856708229E-2,1.138080359E-1,3.835401535E-1,4.059024059E-1
1.335708603E0,7.420444489E-2,1.634296775E-1,3.258275986E-1,3.719935256E-1
