"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
7.028001570E-1,-1.093228161E-1,-1.218965769E0,4.175453186E-1,1.293125329E0
7.078377610E-1,-1.081360281E-1,-1.185019732E0,3.770408630E-1,1.248248764E0
7.128753130E-1,-1.044857875E-1,-1.197253942E0,3.247737885E-1,1.244914574E0
7.179128650E-1,-1.196443439E-1,-1.134179115E0,2.299442291E-1,1.163422272E0
7.229504180E-1,-1.058017686E-1,-1.103527784E0,1.475505829E-1,1.118364323E0
7.279879700E-1,-1.202678680E-1,-1.117154717E0,1.417102814E-1,1.132510851E0
7.330255220E-1,-1.154224947E-1,-1.079900146E0,9.544372559E-2,1.090236755E0
7.380630740E-1,-1.033166349E-1,-1.059036136E0,5.424880981E-2,1.065445821E0
7.431006260E-1,-1.245279610E-1,-1.033168674E0,6.327247620E-2,1.042568044E0
7.481382300E-1,-1.146999821E-1,-1.021732926E0,5.089473724E-2,1.029409798E0
7.531757820E-1,-1.143689826E-1,-9.821016788E-1,6.721591949E-2,9.910206615E-1
7.582133340E-1,-1.139308289E-1,-9.455516934E-1,7.401657104E-2,9.552626296E-1
7.632508860E-1,-1.085200310E-1,-9.287601709E-1,6.660842896E-2,9.374479906E-1
7.682884380E-1,-1.196307391E-1,-9.174432755E-1,9.502792358E-2,9.300774074E-1
7.733259900E-1,-1.140021011E-1,-8.997943997E-1,1.210041046E-1,9.150237342E-1
7.783635430E-1,-9.904247522E-2,-8.757320046E-1,1.825885773E-1,9.000303019E-1
7.834011470E-1,-1.081288904E-1,-8.428598642E-1,1.939277649E-1,8.716149297E-1
7.884386990E-1,-1.100414917E-1,-8.273933530E-1,1.981563568E-1,8.578780987E-1
7.934762510E-1,-1.260554194E-1,-7.815306187E-1,2.071933746E-1,8.182965057E-1
7.985138030E-1,-1.251503825E-1,-7.861281037E-1,2.043380737E-1,8.218357878E-1
8.035513550E-1,-1.050418913E-1,-7.551677823E-1,2.324762344E-1,7.970930799E-1
8.085889070E-1,-1.017978787E-1,-7.076970339E-1,2.176561356E-1,7.473768081E-1
8.136264590E-1,-9.386941791E-2,-6.816991568E-1,2.243642807E-1,7.237848702E-1
8.186640110E-1,-9.781853110E-2,-6.483393908E-1,2.215232849E-1,6.920874196E-1
8.237016150E-1,-9.195581079E-2,-6.051317453E-1,2.068004608E-1,6.460702214E-1
8.287391680E-1,-9.299061447E-2,-5.853533149E-1,2.254705429E-1,6.341314716E-1
8.337767200E-1,-9.850004315E-2,-5.624759793E-1,2.368669510E-1,6.182131010E-1
8.388142720E-1,-1.037592590E-1,-5.317575336E-1,2.862462997E-1,6.127552549E-1
8.438518240E-1,-1.232243329E-1,-5.074889660E-1,3.091468811E-1,6.068781434E-1
