"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
7.119863580E-1,-2.088795900E-1,-6.211566925E-2,-1.128067970E-1,2.453862526E-1
7.170241180E-1,-1.786933541E-1,-6.421089172E-2,-1.140146255E-1,2.214806724E-1
7.220618270E-1,-1.534884721E-1,-1.374902725E-1,-5.113172531E-2,2.123128339E-1
7.270995870E-1,-1.021490842E-1,-1.529374123E-1,-4.122972488E-2,1.884785868E-1
7.321372950E-1,-6.271356344E-2,-1.772441864E-1,3.696775436E-2,1.916118668E-1
7.371750560E-1,-4.434964061E-2,-1.793398857E-1,9.729957581E-2,2.087986894E-1
7.422128160E-1,-6.829391420E-2,-1.735672951E-1,1.540780067E-1,2.419291152E-1
7.472505250E-1,-9.148254991E-2,-1.339597702E-1,1.884198189E-1,2.486288501E-1
7.522882850E-1,-1.233950704E-1,-1.204342842E-1,1.699190140E-1,2.420810433E-1
7.573260450E-1,-1.877841353E-1,-6.889057159E-2,1.039695740E-1,2.254295115E-1
7.623637540E-1,-2.322702557E-1,-2.741289139E-2,2.922153473E-2,2.357007348E-1
7.674015140E-1,-2.240506262E-1,4.668045044E-2,-3.513813019E-2,2.315435936E-1
7.724392220E-1,-1.900094151E-1,1.411938667E-1,-9.152793884E-2,2.538043527E-1
7.774769830E-1,-1.471239328E-1,1.562156677E-1,-1.423707008E-1,2.575232085E-1
7.825147430E-1,-1.121507585E-1,1.873288155E-1,-1.781754494E-1,2.818090994E-1
7.875524520E-1,-6.596660614E-2,2.059526443E-1,-1.777400970E-1,2.799278960E-1
7.925902120E-1,2.217507362E-2,2.265677452E-1,-1.201248169E-1,2.573997838E-1
7.976279720E-1,8.550997078E-2,2.183809280E-1,-4.862260818E-2,2.395127196E-1
8.026656810E-1,1.030212343E-1,2.601590157E-1,4.123449326E-2,2.828362982E-1
8.077034410E-1,9.179197252E-2,2.898893356E-1,1.396737099E-1,3.346196921E-1
8.127411500E-1,8.063004911E-2,3.338170052E-1,2.252326012E-1,4.106881084E-1
8.177789100E-1,6.260229647E-2,3.561921120E-1,2.505598068E-1,4.399682772E-1
8.228166700E-1,4.247072339E-2,4.142174721E-1,2.279853821E-1,4.747180331E-1
8.278543790E-1,2.979676425E-2,4.316215515E-1,2.006464005E-1,4.769108815E-1
8.328921390E-1,-4.137113690E-3,4.110698700E-1,1.781191826E-1,4.480200854E-1
8.379299000E-1,-3.784701228E-2,3.741989136E-1,1.081752777E-1,3.913554829E-1
8.429676080E-1,-5.013084412E-2,3.471665382E-1,5.301952362E-2,3.547517113E-1
8.480053680E-1,-4.839506745E-2,3.036422729E-1,4.351472855E-2,3.105386354E-1
8.530430770E-1,-1.630838215E-2,1.867156029E-1,2.473402023E-2,1.890514518E-1
8.580808370E-1,-3.965556622E-3,3.254890442E-2,-2.930355072E-2,4.397561714E-2
8.631185970E-1,1.506146789E-2,-1.016755104E-1,-8.021068573E-2,1.303783392E-1
8.681563060E-1,1.162484288E-2,-1.873641014E-1,-5.468845367E-2,1.955281832E-1
8.731940660E-1,2.629607916E-3,-2.151570320E-1,8.673763275E-2,2.319975866E-1
8.782317750E-1,7.838833332E-2,-2.761254311E-1,-4.470610619E-1,5.312754253E-1
8.832695350E-1,9.926606715E-2,-2.937645912E-1,-6.297788620E-1,7.019777790E-1
8.883072950E-1,6.213344634E-2,-1.707181931E-1,-5.074667931E-1,5.390063197E-1
8.933450040E-1,-9.567092359E-2,-2.314500809E-1,2.238550186E-1,3.359064377E-1
8.983827640E-1,-5.743725598E-2,-2.349038124E-1,5.099835396E-1,5.644130138E-1
9.034205250E-1,3.351297975E-2,-1.937198639E-1,4.874277115E-2,2.025496562E-1
9.084582330E-1,2.872323990E-2,-1.463460922E-1,-2.513284683E-1,2.922468173E-1
9.134959930E-1,-5.150566995E-2,-1.496343613E-1,7.827806473E-2,1.765523478E-1
9.185337020E-1,-8.523972332E-2,-1.624908447E-1,4.953932762E-1,5.282836200E-1
9.235714620E-1,-4.155831039E-2,-1.181449890E-1,4.388017654E-1,4.563247976E-1
9.286092220E-1,3.841741383E-2,-1.048340797E-1,-1.160387993E-1,1.610313165E-1
9.336469310E-1,1.075876951E-1,-7.479763031E-2,-4.574723244E-1,4.758683906E-1
9.386846910E-1,7.668641210E-2,-9.953117371E-2,-3.094329834E-1,3.339701058E-1
9.437224520E-1,7.801079750E-2,-1.146693230E-1,-7.947492599E-2,1.598468080E-1
9.487601600E-1,1.423514038E-1,-7.290935516E-2,-7.444858551E-2,1.764151018E-1
9.537979200E-1,1.969277412E-1,-6.516599655E-2,-2.684793472E-1,3.392761445E-1
9.588356810E-1,1.780191958E-1,-6.512451172E-2,-2.728343010E-1,3.322206976E-1
9.638733890E-1,6.364168227E-2,-8.456659317E-2,-6.064414978E-3,1.060120254E-1
9.689111500E-1,-3.559231758E-3,-1.041545868E-1,1.946249008E-1,2.207706912E-1
9.739488580E-1,-4.451003671E-2,-1.212348938E-1,1.419935226E-1,1.919406245E-1
9.789866180E-1,-4.163837433E-2,-1.498703957E-1,-3.853797913E-2,1.602500095E-1
9.840243790E-1,-7.845678926E-2,-1.590313911E-1,-5.395078659E-2,1.853567871E-1
9.890620870E-1,-1.316450834E-1,-1.487879753E-1,7.052326202E-2,2.108122863E-1
9.940998470E-1,-1.301506162E-1,-1.122422218E-1,1.082234383E-1,2.031004969E-1
9.991376080E-1,-7.137137651E-2,-5.673980713E-2,1.004409790E-2,9.172874686E-2
1.004175316E0,-9.802222252E-3,-3.473663330E-2,-8.747339249E-2,9.462722466E-2
1.009213077E0,3.732924163E-2,-3.423547745E-2,-2.989149094E-2,5.881361600E-2
1.014250837E0,6.458897889E-2,6.582260132E-3,1.150736809E-1,1.321249953E-1
1.019288545E0,1.408511400E-1,5.637836456E-2,1.022806168E-1,1.829723700E-1
1.024326306E0,2.068438381E-1,6.281852722E-2,-2.180385590E-2,2.172693003E-1
1.029364014E0,1.941924989E-1,3.813838959E-2,-1.375317574E-1,2.409984392E-1
1.034401775E0,1.554110944E-1,5.865716934E-2,-1.192383766E-1,2.044775348E-1
1.039439535E0,1.543405950E-1,1.243448257E-2,-1.556301117E-2,1.556208307E-1
1.044477243E0,1.718918830E-1,9.214878082E-3,-1.711845398E-2,1.729877883E-1
1.049515004E0,1.797266752E-1,-2.258443832E-2,-9.690046310E-2,2.054298770E-1
1.054552764E0,1.685561985E-1,-1.395988464E-2,-1.069765091E-1,2.001250707E-1
1.059590472E0,1.359845549E-1,-3.649139404E-2,-5.028963089E-2,1.495074178E-1
1.064628233E0,9.623889625E-2,-4.942750931E-2,6.535053253E-2,1.263949996E-1
1.069665993E0,5.433852971E-2,-7.647657394E-2,1.158995628E-1,1.491108676E-1
1.074703702E0,8.184924722E-3,-6.742382050E-2,1.183004379E-1,1.364109899E-1
