"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
6.590637630E-1,1.390497983E-1,1.098937988E-1,-1.205024719E-1,2.143183127E-1
6.641016280E-1,1.194647849E-1,9.162807465E-2,-1.121845245E-1,1.877575736E-1
6.691395450E-1,1.261173487E-1,8.504438400E-2,-7.059860229E-2,1.676970350E-1
6.741774090E-1,1.231641173E-1,1.410555840E-2,-2.214717865E-2,1.259319820E-1
6.792153260E-1,1.177828610E-1,1.716017723E-2,2.215385437E-3,1.190469738E-1
6.842531910E-1,1.171285808E-1,-1.089787483E-2,9.824752808E-3,1.180440337E-1
6.892910550E-1,9.501734376E-2,-1.511693001E-2,3.640556335E-2,1.028697343E-1
6.943289720E-1,8.245489001E-2,-6.678199768E-2,6.039428711E-2,1.220905976E-1
6.993668360E-1,8.657467365E-2,-7.296085358E-2,2.484512329E-2,1.159126413E-1
7.044047530E-1,1.048141122E-1,-1.004226208E-1,3.707122803E-2,1.498164771E-1
7.094426180E-1,8.008840680E-2,-1.253397465E-1,-6.437301636E-4,1.487434682E-1
7.144804820E-1,5.576214194E-2,-1.267449856E-1,-1.210184097E-1,1.838998731E-1
7.195183990E-1,6.276524067E-2,-1.762866974E-1,-2.354593277E-1,3.007616500E-1
7.245562630E-1,1.196157932E-1,-2.022187710E-1,-2.277078629E-1,3.271868581E-1
7.295941800E-1,1.236084700E-1,-2.042770386E-1,-8.466625214E-2,2.533308836E-1
7.346320450E-1,9.415733814E-2,-2.272884846E-1,1.021862030E-1,2.663975969E-1
7.396699090E-1,1.293519139E-2,-2.114768028E-1,2.018203735E-1,2.926110396E-1
7.447078260E-1,-1.478765309E-1,-2.450237274E-1,1.817207336E-1,3.390081421E-1
7.497456910E-1,-2.499051839E-1,-2.255501747E-1,1.711215973E-1,3.776348545E-1
7.547836070E-1,-3.176737428E-1,-2.436320782E-1,2.221641541E-1,4.578538060E-1
7.598214720E-1,-3.468272686E-1,-2.181129456E-1,2.630767822E-1,4.869001998E-1
7.648593360E-1,-3.755188286E-1,-2.775516510E-1,2.464542389E-1,5.280047362E-1
7.698972530E-1,-3.539048135E-1,-3.950006962E-1,2.439670563E-1,5.837757203E-1
7.749351180E-1,-3.443439007E-1,-4.606437683E-1,2.602186203E-1,6.312520365E-1
7.799729820E-1,-3.232425749E-1,-5.910928249E-1,2.926416397E-1,7.345172695E-1
7.850108990E-1,-1.820844561E-1,-7.068972588E-1,5.522613525E-1,9.153420591E-1
7.900487630E-1,-1.608607322E-1,-9.243880510E-1,3.058929443E-1,9.868839534E-1
7.950866800E-1,-1.627110541E-1,-1.165092230E0,-1.239233017E-1,1.182908186E0
8.001245450E-1,-2.139461935E-1,-1.465332150E0,-2.676820755E-1,1.504867097E0
8.051624090E-1,-2.696414590E-1,-1.706520319E0,-2.344121933E-1,1.743521492E0
8.102003260E-1,-3.127231896E-1,-1.941444397E0,-2.321386337E-1,1.980123856E0
8.152381910E-1,-2.578629851E-1,-2.040474415E0,1.378536224E-1,2.061318214E0
8.202760550E-1,-2.539905012E-1,-2.040735245E0,1.002573013E0,2.287851429E0
8.253139720E-1,-2.935716808E-1,-2.044693470E0,1.151737213E0,2.365048483E0
8.303518360E-1,-2.856122255E-1,-2.050220728E0,9.190349579E-1,2.264863049E0
8.353897530E-1,-2.583995759E-1,-2.038911819E0,5.855922699E-1,2.137018965E0
8.404276180E-1,-2.666351199E-1,-2.030625105E0,2.782897949E-1,2.066876342E0
8.454655340E-1,-2.509392500E-1,-1.999830604E0,4.931449890E-2,2.016116284E0
8.505033990E-1,-2.212124616E-1,-1.997186184E0,-1.398067474E-1,2.014257564E0
8.555412630E-1,-2.105351090E-1,-1.968437791E0,-2.845172882E-1,2.000005614E0
8.605791800E-1,-2.041760385E-1,-1.935433149E0,-3.186569214E-1,1.972088123E0
8.656170450E-1,-1.954397559E-1,-1.888528943E0,-2.412967682E-1,1.913886725E0
8.706549610E-1,-2.007098645E-1,-1.844723463E0,-6.905269623E-2,1.856894553E0
8.756928260E-1,-1.964552850E-1,-1.810840607E0,2.117414474E-1,1.833731939E0
8.807306910E-1,-1.877096295E-1,-1.733987331E0,4.623241425E-1,1.804353231E0
8.857686070E-1,-1.839836836E-1,-1.697180033E0,6.232824326E-1,1.817347256E0
8.908064720E-1,-1.803842783E-1,-1.625808358E0,6.902713776E-1,1.775462160E0
8.958443880E-1,-1.698109955E-1,-1.543455839E0,7.327947617E-1,1.716997340E0
9.008822530E-1,-1.714828759E-1,-1.482939243E0,6.985406876E-1,1.648173009E0
9.059201180E-1,-1.495442390E-1,-1.446267366E0,6.426734924E-1,1.589679840E0
9.109580340E-1,-1.348347068E-1,-1.369023681E0,5.082120895E-1,1.466521655E0
9.159958990E-1,-1.294642389E-1,-1.311118126E0,3.837327957E-1,1.372239989E0
9.210338160E-1,-1.095984876E-1,-1.287100077E0,3.311691284E-1,1.333533437E0
9.260716800E-1,-1.161191612E-1,-1.242519855E0,3.407182693E-1,1.293610525E0
9.311095450E-1,-1.085898578E-1,-1.204233646E0,4.145345688E-1,1.278205516E0
9.361474610E-1,-1.087718084E-1,-1.115475416E0,4.452219009E-1,1.205959888E0
9.411853260E-1,-8.287245035E-2,-1.112642050E0,4.759416580E-1,1.212996552E0
9.462232430E-1,-6.402622163E-2,-1.052579403E0,4.924373627E-1,1.163837322E0
9.512611070E-1,-5.936521292E-2,-9.905091524E-1,4.948072433E-1,1.108813247E0
9.562990240E-1,-5.244455487E-2,-9.383730888E-1,5.093307495E-1,1.068977220E0
9.613368880E-1,-4.576268792E-2,-8.769493103E-1,5.240182877E-1,1.022609154E0
9.663747530E-1,-3.679671884E-2,-8.036642671E-1,4.745397568E-1,9.340333149E-1
9.714126180E-1,-3.014217317E-2,-7.492078543E-1,4.231061935E-1,8.609528503E-1
9.764505340E-1,-6.768748164E-3,-6.774582267E-1,4.125604630E-1,7.932222894E-1
9.814883990E-1,6.977826357E-3,-5.904963017E-1,4.450349808E-1,7.394529778E-1
9.865263160E-1,1.653403044E-3,-5.430490375E-1,4.988727570E-1,7.374137363E-1
9.915641800E-1,8.344933391E-3,-4.609856009E-1,5.311098099E-1,7.033171350E-1
9.966020970E-1,2.208469808E-2,-3.611205816E-1,6.299991608E-1,7.264948389E-1
1.001639961E0,2.583320439E-2,-3.437471986E-1,7.547597885E-1,8.297540776E-1
1.006677826E0,3.603912890E-2,-2.562703490E-1,7.886056900E-1,8.299832799E-1
1.011715743E0,4.347267747E-2,-2.088767290E-1,7.749156952E-1,8.037497722E-1
1.016753607E0,5.086614192E-2,-1.397028565E-1,7.020492554E-1,7.176192650E-1
1.021791524E0,8.692017198E-2,-1.086757183E-1,6.227312088E-1,6.380906569E-1
1.026829388E0,8.458715677E-2,-2.536016703E-2,5.608348846E-1,5.677445667E-1
1.031867253E0,8.932293952E-2,2.639859915E-2,4.996070862E-1,5.082152242E-1
1.036905170E0,1.011841744E-1,5.384373665E-2,4.128351212E-1,4.284509568E-1
1.041943034E0,9.661836922E-2,1.261144280E-1,3.435125351E-1,3.784716898E-1
1.046980951E0,1.016991735E-1,2.025521398E-1,3.606300354E-1,4.259390962E-1
1.052018816E0,1.065807939E-1,2.856100202E-1,4.399299622E-1,5.352297832E-1
1.057056680E0,1.114190221E-1,3.445299566E-1,4.715108871E-1,5.945061868E-1
1.062094597E0,1.352719814E-1,4.009959400E-1,5.556631088E-1,6.984681405E-1
1.067132461E0,1.470164210E-1,4.980581403E-1,6.111288071E-1,8.019689258E-1
1.072170378E0,1.632104963E-1,5.308155417E-1,6.880884171E-1,8.842332696E-1
1.077208243E0,1.743361801E-1,6.306501031E-1,6.720829010E-1,9.379808538E-1
